freq_Hz,Vout_V,gain_norm
100,47.1206117156283,0.117801529289071
183.286908077994,45.9862826152928,0.114965706538232
266.573816155989,44.8089741709741,0.112022435427435
349.860724233983,43.6313045654336,0.109078261413584
433.147632311978,42.4536943957615,0.106134235989404
516.434540389972,41.2760821480206,0.103190205370052
599.721448467967,40.0984699986054,0.100246174996514
683.008356545961,38.9208578445688,0.097302144611422
766.295264623955,37.7432456907495,0.0943581142268737
849.58217270195,36.5656335369199,0.0914140838422998
932.869080779944,35.3880213830909,0.0884700534577271
1016.15598885794,34.2104092292618,0.0855260230731544
1099.44289693593,33.0327970754327,0.0825819926885817
1182.72980501393,31.8551849216036,0.0796379623040089
1266.01671309192,30.6775727677745,0.0766939319194362
1349.30362116992,29.4999606139454,0.0737499015348635
1432.59052924791,28.3223484601163,0.0708058711502907
1515.87743732591,27.1447363062872,0.067861840765718
1599.1643454039,25.9671241524581,0.0649178103811452
1682.45125348189,24.789511998629,0.0619737799965725
1765.73816155989,23.6118998447999,0.0590297496119998
1849.02506963788,22.4903122118967,0.0562257805297417
1932.31197771588,22.3831481994327,0.0559578704985818
2015.59888579387,22.4029488579835,0.0560073721449589
2098.88579387187,22.4025707995336,0.056006426998834
2182.17270194986,22.3951007224938,0.0559877518062344
2265.45961002785,22.3988904928015,0.0559972262320037
2348.74651810585,22.3823373331252,0.0559558433328131
2432.03342618384,22.4218227711727,0.0560545569279318
2515.32033426184,22.3874153354094,0.0559685383385235
2598.60724233983,22.3841552433343,0.0559603881083357
2681.89415041783,22.4025017568953,0.0560062543922383
2765.18105849582,22.3859040328918,0.0559647600822295
2848.46796657382,22.4092246541869,0.0560230616354673
2931.75487465181,22.3968152423239,0.0559920381058098
3015.04178272981,22.3905469112216,0.055976367278054
3098.3286908078,22.389651980049,0.0559741299501225
3181.61559888579,22.3967437207004,0.0559918593017511
3264.90250696379,22.3936344629886,0.0559840861574715
3348.18941504178,22.3946782817041,0.0559866957042602
3431.47632311978,22.4026563638555,0.0560066409096389
3514.76323119777,22.4164554289524,0.0560411385723811
3598.05013927577,22.3959803393183,0.0559899508482958
3681.33704735376,20.3544548522488,0.050886137130622
3764.62395543175,22.3991889742203,0.0559979724355509
3847.91086350975,22.4023602572364,0.0560059006430911
3931.19777158774,22.388391292207,0.0559709782305174
4014.48467966574,22.4013525105608,0.0560033812764019
4097.77158774373,22.3726339151837,0.0559315847879593
4181.05849582173,22.3937814916667,0.0559844537291667
4264.34540389972,22.3959681883561,0.0559899204708902
4347.63231197772,22.4268370442919,0.0560670926107297
4430.91922005571,22.3988595698035,0.0559971489245087
4514.2061281337,22.3697745511653,0.0559244363779132
4597.4930362117,22.3847627614951,0.0559619069037377
4680.77994428969,22.3997880870334,0.0559994702175835
4764.06685236769,22.4027739031851,0.0560069347579629
4847.35376044568,22.4068732436726,0.0560171831091815
4930.64066852368,22.4003453536643,0.0560008633841607
5013.92757660167,22.4083053993456,0.0560207634983641
5097.21448467967,22.4065677876758,0.0560164194691895
5180.50139275766,22.3975487662451,0.0559938719156128
5263.78830083565,22.3998842647496,0.0559997106618739
5347.07520891365,22.4111211708834,0.0560278029272085
5430.36211699164,22.3931894929195,0.0559829737322987
5513.64902506964,22.4037959426234,0.0560094898565585
5596.93593314763,22.3708585635859,0.0559271464089648
5680.22284122563,22.416370361391,0.0560409259034774
5763.50974930362,22.3734010174134,0.0559335025435336
5846.79665738162,22.3982437135692,0.055995609283923
5930.08356545961,22.3843826783647,0.0559609566959116
6013.3704735376,22.4234106034101,0.0560585265085251
6096.6573816156,22.4187410447524,0.0560468526118809
6179.94428969359,22.4092865759254,0.0560232164398135
6263.23119777159,22.4190160707739,0.0560475401769348
6346.51810584958,22.4259997529729,0.0560649993824323
6429.80501392758,22.3929757094039,0.0559824392735098
6513.09192200557,22.393763729442,0.0559844093236051
6596.37883008357,22.4092128126015,0.0560230320315037
6679.66573816156,22.3979221987847,0.0559948054969617
6762.95264623955,22.3884635017032,0.055971158754258
6846.23955431755,22.3916736824361,0.0559791842060903
6929.52646239554,22.4183341894141,0.0560458354735351
7012.81337047354,22.3971357539559,0.0559928393848898
7096.10027855153,22.4034743441085,0.0560086858602713
7179.38718662953,22.3875705288302,0.0559689263220754
7262.67409470752,22.3769417479017,0.0559423543697543
7345.96100278552,22.4158225527518,0.0560395563818794
7429.24791086351,22.398972638774,0.0559974315969351
7512.5348189415,22.2937684010646,0.0557344210026616
7595.8217270195,22.4125489533226,0.0560313723833064
7679.10863509749,22.4315257082174,0.0560788142705435
7762.39554317549,22.399433134913,0.0559985828372825
7845.68245125348,22.4005960449165,0.0560014901122912
7928.96935933148,22.4049562525646,0.0560123906314114
8012.25626740947,22.3961456465021,0.0559903641162552
8095.54317548747,22.3818250848925,0.0559545627122313
8178.83008356546,22.2471080821046,0.0556177702052615
8262.11699164345,22.3992783059659,0.0559981957649147
8345.40389972145,22.3912818045632,0.0559782045114081
8428.69080779944,22.4041614533787,0.0560104036334468
8511.97771587744,22.378796932987,0.0559469923324676
8595.26462395543,22.4302038620591,0.0560755096551478
8678.55153203343,22.4094164088851,0.0560235410222127
8761.83844011142,22.3596622181544,0.0558991555453859
8845.12534818941,24.3326699997754,0.0608316749994385
8928.41225626741,22.4294213076038,0.0560735532690095
9011.6991643454,22.4016111801448,0.0560040279503619
9094.9860724234,22.3975709085665,0.0559939272714163
9178.27298050139,22.4133190468985,0.0560332976172462
9261.55988857939,22.413366815945,0.0560334170398625
9344.84679665738,22.4015610806773,0.0560039027016932
9428.13370473538,22.3831169588393,0.0559577923970982
9511.42061281337,22.3463805234719,0.0558659513086798
9594.70752089136,22.3975641311024,0.0559939103277561
9677.99442896936,22.3852290568916,0.055963072642229
9761.28133704735,22.3984518058691,0.0559961295146727
9844.56824512535,22.4071819224465,0.0560179548061163
9927.85515320334,22.4067388643602,0.0560168471609006
10011.1420612813,22.3934963451082,0.0559837408627706
10094.4289693593,22.4026552447933,0.0560066381119832
10177.7158774373,22.3927386180138,0.0559818465450345
10261.0027855153,22.4061352487639,0.0560153381219096
10344.2896935933,22.4059351754793,0.0560148379386983
10427.5766016713,22.4010630432353,0.0560026576080881
10510.8635097493,22.4023191677092,0.056005797919273
10594.1504178273,22.2788222352861,0.0556970555882151
10677.4373259053,22.3999474647955,0.0559998686619887
10760.7242339833,22.3934454060482,0.0559836135151206
10844.0111420613,22.3997771080478,0.0559994427701194
10927.2980501393,22.3923870944438,0.0559809677361095
11010.5849582173,22.3955893957749,0.0559889734894374
11093.8718662953,22.507951389058,0.0562698784726449
11177.1587743733,22.4001245623549,0.0560003114058872
11260.4456824513,22.3972694121106,0.0559931735302766
11343.7325905292,22.3618287108399,0.0559045717770998
11427.0194986072,22.350172953654,0.055875432384135
11510.3064066852,22.3883518592932,0.055970879648233
11593.5933147632,22.3994960526391,0.0559987401315978
11676.8802228412,22.4116009219071,0.0560290023047678
11760.1671309192,22.3945282048839,0.0559863205122099
11843.4540389972,22.4142368776811,0.0560355921942028
11926.7409470752,21.5649707564435,0.0539124268911086
